Unnamed: 0,Match_id,Team1,Team2,Gender,Series/Competition,Toss_decision,Winner_runs,Winner_wickets,Players_1,Bat_Runs_1,Ball Faced_1,Over_1,Runs_1,Wicket_1,Players_2,Bat_Runs_2,Ball Faced_2,Over_2,Runs_2,Wicket_2,Players_3,Bat_Runs_3,Ball Faced_3,Over_3,Runs_3,Wicket_3,Players_4,Bat_Runs_4,Ball Faced_4,Over_4,Runs_4,Wicket_4,Players_5,Bat_Runs_5,Ball Faced_5,Over_5,Runs_5,Wicket_5,Players_6,Bat_Runs_6,Ball Faced_6,Over_6,Runs_6,Wicket_6,Players_7,Bat_Runs_7,Ball Faced_7,Over_7,Runs_7,Wicket_7,Players_8,Bat_Runs_8,Ball Faced_8,Over_8,Runs_8,Wicket_8,Players_9,Bat_Runs_9,Ball Faced_9,Over_9,Runs_9,Wicket_9,Players_10,Bat_Runs_10,Ball Faced_10,Over_10,Runs_10,Wicket_10,Players_11,Bat_Runs_11,Ball Faced_11,Over_11,Runs_11,Wicket_11,Players_12,Bat_Runs_12,Ball Faced_12,Over_12,Runs_12,Wicket_12,Players_13,Bat_Runs_13,Ball Faced_13,Over_13,Runs_13,Wicket_13,Players_14,Bat_Runs_14,Ball Faced_14,Over_14,Runs_14,Wicket_14,Players_15,Bat_Runs_15,Ball Faced_15,Over_15,Runs_15,Wicket_15,Players_16,Bat_Runs_16,Ball Faced_16,Over_16,Runs_16,Wicket_16,Players_17,Bat_Runs_17,Ball Faced_17,Over_17,Runs_17,Wicket_17,Players_18,Bat_Runs_18,Ball Faced_18,Over_18,Runs_18,Wicket_18,Players_19,Bat_Runs_19,Ball Faced_19,Over_19,Runs_19,Wicket_19,Players_20,Bat_Runs_20,Ball Faced_20,Over_20,Runs_20,Wicket_20,Players_21,Bat_Runs_21,Ball Faced_21,Over_21,Runs_21,Wicket_21,Players_22,Bat_Runs_22,Ball Faced_22,Over_22,Runs_22,Wicket_22
56,1027315,West Indies,England,male,England in West Indies ODI Series,field,45.0,,JJ Roy,13.0,21.0,-,-,-,SW Billings,52.0,55.0,-,-,-,JE Root,4.0,5.0,5,30,0,EJG Morgan,107,114,-,-,-,JC Buttler,14,19,-,-,-,BA Stokes,55,60,-,-,-,MM Ali,31,22,7,37,0,CR Woakes,-,-,9,47,4,ST Finn,-,-,9,48,1,LE Plunkett,-,-,8.2,37,4,AU Rashid,-,-,9,41,1,KC Brathwaite,14,26,-,-,-,E Lewis,21,33,-,-,-,KOA Powell,1,5,-,-,-,SD Hope,31,38,-,-,-,JN Mohammed,72,87,5,25,0,JL Carter,52,47,-,-,-,JO Holder,4,7,9,44,0,CR Brathwaite,12,12,10,53,1,AR Nurse,21,15,10,56,2,D Bishoo,12,6,6,43,1,ST Gabriel,0,4,10,55,2
57,1027317,West Indies,England,male,England in West Indies ODI Series,bat,,4.0,KC Brathwaite,42.0,70.0,5.2,22,0,E Lewis,8.0,9.0,-,-,-,KOA Powell,9.0,13.0,-,-,-,SD Hope,16,27,-,-,-,JN Mohammed,50,72,4,15,0,JL Carter,39,35,2,10,0,JO Holder,15,22,10,46,0,CR Brathwaite,23,24,4,38,0,AR Nurse,13,9,10,33,3,ST Gabriel,1,2,3,17,1,D Bishoo,0,1,10,40,2,JJ Roy,52,47,-,-,-,SW Billings,0,1,-,-,-,JE Root,90,127,-,-,-,EJG Morgan,7,14,-,-,-,BA Stokes,1,5,5,28,1,JC Buttler,0,7,-,-,-,MM Ali,3,5,10,44,1,CR Woakes,68,83,8,26,0,ST Finn,-,-,8,38,2,LE Plunkett,-,-,7.5,30,4,AU Rashid,-,-,9,50,2
58,1027319,West Indies,England,male,England in West Indies ODI Series,field,186.0,,JJ Roy,17.0,19.0,-,-,-,AD Hales,110.0,106.0,-,-,-,JE Root,101.0,106.0,-,-,-,JC Buttler,7,5,-,-,-,EJG Morgan,11,13,-,-,-,BA Stokes,34,19,7,23,1,MM Ali,0,1,5,27,0,CR Woakes,13,13,8,14,3,LE Plunkett,11,9,8,26,3,AU Rashid,9,3,1.2,5,1,ST Finn,2,2,10,33,2,KOA Powell,6,3,-,-,-,KC Brathwaite,5,12,3,22,0,E Lewis,0,3,-,-,-,SD Hope,16,41,-,-,-,JN Mohammed,10,26,-,-,-,JL Carter,46,76,4,28,0,JO Holder,0,1,10,39,5,CR Brathwaite,7,23,10,53,0,AR Nurse,6,9,8,57,1,D Bishoo,10,27,5,43,0,AS Joseph,22,13,10,73,4
59,1029001,England,Ireland,male,Ireland in England ODI Series,bat,,7.0,EC Joyce,23.0,20.0,-,-,-,PR Stirling,20.0,17.0,-,-,-,WTS Porterfield,13.0,45.0,-,-,-,A Balbirnie,30,38,-,-,-,NJ O'Brien,16,41,-,-,-,GC Wilson,1,4,-,-,-,KJ O'Brien,4,7,-,-,-,SR Thompson,4,3,3,29,0,GH Dockrell,0,3,3,20,0,TJ Murtagh,11,16,6,33,0,PKD Chase,1,2,8,42,3,JJ Roy,0,4,-,-,-,JE Root,49,52,5,9,2,AD Hales,55,38,-,-,-,EJG Morgan,10,12,-,-,-,JM Bairstow,10,14,-,-,-,DJ Willey,-,-,6,34,1,MA Wood,-,-,6,24,1,JT Ball,-,-,5,16,1,LE Plunkett,-,-,3,14,0,AU Rashid,-,-,8,26,5,-,-,-,-,-,-
60,1029003,England,Ireland,male,Ireland in England ODI Series,field,85.0,,JJ Roy,20.0,33.0,-,-,-,AD Hales,32.0,35.0,-,-,-,JE Root,73.0,72.0,10,50,3,EJG Morgan,76,79,-,-,-,JM Bairstow,72,42,-,-,-,SW Billings,7,10,-,-,-,AU Rashid,39,24,10,68,1,DJ Willey,1,1,3,18,0,MA Wood,-,-,8.1,38,2,JT Ball,-,-,7,37,1,LE Plunkett,-,-,8,21,3,EC Joyce,16,43,-,-,-,PR Stirling,48,41,3,21,0,WTS Porterfield,82,83,-,-,-,A Balbirnie,2,8,-,-,-,NJ O'Brien,15,17,-,-,-,GC Wilson,13,24,-,-,-,KJ O'Brien,18,10,9,70,0,GH Dockrell,28,30,8,51,1,BJ McCarthy,2,5,10,61,2,TJ Murtagh,2,4,10,50,1,PKD Chase,6,11,10,67,2
61,1029819,Bangladesh,England,male,England in Bangladesh ODI Series,bat,21.0,,JJ Roy,41.0,40.0,-,-,-,JM Vince,16.0,20.0,-,-,-,BM Duckett,60.0,78.0,-,-,-,JM Bairstow,0,3,-,-,-,BA Stokes,101,100,5,36,0,JC Buttler,63,37,-,-,-,MM Ali,6,5,10,62,0,CR Woakes,16,13,7,37,0,DJ Willey,0,1,7,45,0,JT Ball,-,-,10,46,6,AU Rashid,-,-,9,46,4,Tamim Iqbal,17,30,-,-,-,Imrul Kayes,112,114,-,-,-,Sabbir Rahman,18,11,-,-,-,Mahmudullah,25,26,3,24,0,Mushfiqur Rahim,12,12,-,-,-,Shakib Al Hasan,79,55,10,59,3,Mosaddek Hossain,0,1,9,50,1,Mashrafe Mortaza,1,5,10,51,2,Mosharraf Hossain,7,18,3,23,0,Shafiul Islam,0,6,9,59,2,Taskin Ahmed,1,4,6,37,0
62,1029821,Bangladesh,England,male,England in Bangladesh ODI Series,field,34.0,,Tamim Iqbal,14.0,31.0,-,-,-,Imrul Kayes,11.0,17.0,-,-,-,Sabbir Rahman,3.0,21.0,-,-,-,Mahmudullah,75,87,-,-,-,Mushfiqur Rahim,21,22,-,-,-,Shakib Al Hasan,3,14,9,49,1,Mosaddek Hossain,29,48,1,5,1,Nasir Hossain,27,27,10,29,1,Mashrafe Mortaza,44,29,8.4,28,4,Shafiul Islam,0,1,8,36,0,Taskin Ahmed,-,-,8,44,3,JJ Roy,13,21,-,-,-,JM Vince,5,10,-,-,-,BM Duckett,0,6,-,-,-,JM Bairstow,35,53,-,-,-,BA Stokes,0,5,6,21,1,JC Buttler,57,56,-,-,-,MM Ali,4,9,9,39,0,CR Woakes,7,9,9,40,3,AU Rashid,33,43,10,51,2,DJ Willey,9,31,8,33,0,JT Ball,28,22,8,43,2
63,1029823,Bangladesh,England,male,England in Bangladesh ODI Series,field,,4.0,Tamim Iqbal,45.0,68.0,-,-,-,Imrul Kayes,46.0,57.0,-,-,-,Sabbir Rahman,49.0,45.0,-,-,-,Mahmudullah,6,6,-,-,-,Mushfiqur Rahim,67,61,-,-,-,Shakib Al Hasan,4,10,8,44,0,Nasir Hossain,4,10,7,52,1,Mosaddek Hossain,38,39,4,22,1,Mashrafe Mortaza,-,-,10,51,2,Shafiul Islam,-,-,10,58,2,Taskin Ahmed,-,-,9,45,0,JM Vince,32,37,-,-,-,SW Billings,62,69,-,-,-,BM Duckett,63,68,-,-,-,JM Bairstow,15,18,-,-,-,BA Stokes,47,48,5,20,1,JC Buttler,25,26,-,-,-,MM Ali,1,3,10,41,1,CR Woakes,27,18,8,64,0,JT Ball,-,-,8,44,0,LE Plunkett,-,-,9,49,0,AU Rashid,-,-,10,41,4
64,1030219,India,New Zealand,male,New Zealand in India ODI Series,field,,6.0,MJ Guptill,12.0,11.0,-,-,-,TWM Latham,79.0,97.0,-,-,-,KS Williamson,3.0,9.0,-,-,-,LRPL Taylor,0,1,-,-,-,CJ Anderson,4,14,-,-,-,L Ronchi,0,3,-,-,-,JDS Neesham,10,25,6,30,1,MJ Santner,0,1,6,18,1,DAJ Bracewell,15,46,8,43,1,TG Southee,55,44,9,55,0,IS Sodhi,1,10,4.1,34,1,RG Sharma,14,26,-,-,-,AM Rahane,33,33,-,-,-,V Kohli,85,81,-,-,-,MK Pandey,17,22,-,-,-,MS Dhoni,21,24,-,-,-,KM Jadhav,10,12,3,6,2,UT Yadav,-,-,8,28,2,HH Pandya,-,-,7,31,3,JJ Bumrah,-,-,8,27,0,AR Patel,-,-,9,38,0,A Mishra,-,-,8.5,49,3
65,1030221,India,New Zealand,male,New Zealand in India ODI Series,field,6.0,,MJ Guptill,0.0,2.0,1,2,2,KS Williamson,118.0,128.0,-,-,-,TWM Latham,46.0,46.0,-,-,-,LRPL Taylor,21,42,-,-,-,CJ Anderson,21,32,-,-,-,L Ronchi,6,10,-,-,-,MJ Santner,9,16,10,48,1,AP Devcich,7,6,9,46,1,TG Southee,0,2,9.3,51,3,MJ Henry,6,12,10,51,1,TA Boult,5,4,10,25,2,RG Sharma,15,27,-,-,-,AM Rahane,28,48,-,-,-,V Kohli,9,13,-,-,-,MK Pandey,19,25,-,-,-,MS Dhoni,39,65,-,-,-,KM Jadhav,41,37,2,11,1,AR Patel,17,22,10,49,1,HH Pandya,36,31,9,44,0,A Mishra,1,3,10,60,3,UT Yadav,18,23,9,40,1,JJ Bumrah,0,1,10,35,3
66,1030223,India,New Zealand,male,New Zealand in India ODI Series,field,,7.0,MJ Guptill,27.0,21.0,-,-,-,TWM Latham,61.0,72.0,-,-,-,KS Williamson,22.0,27.0,-,-,-,LRPL Taylor,44,57,-,-,-,CJ Anderson,6,5,-,-,-,L Ronchi,1,4,-,-,-,JDS Neesham,57,47,9,58,0,MJ Santner,7,13,10,43,0,TG Southee,13,12,10,53,1,MJ Henry,39,37,9.2,55,2,TA Boult,1,3,10,71,0,RG Sharma,13,20,-,-,-,AM Rahane,5,10,-,-,-,V Kohli,154,134,-,-,-,MS Dhoni,80,90,-,-,-,MK Pandey,28,34,-,-,-,UT Yadav,-,-,10,72,3,HH Pandya,-,-,5,32,0,JJ Bumrah,-,-,9.4,52,2,KM Jadhav,-,-,5,27,3,AR Patel,-,-,10,49,0,A Mishra,-,-,10,46,2
67,1030225,India,New Zealand,male,New Zealand in India ODI Series,bat,19.0,,MJ Guptill,72.0,83.0,-,-,-,TWM Latham,39.0,39.0,-,-,-,KS Williamson,41.0,59.0,-,-,-,LRPL Taylor,35,58,-,-,-,JDS Neesham,6,9,6,36,2,BJ Watling,14,21,-,-,-,AP Devcich,11,11,4,19,0,MJ Santner,17,13,10,37,1,TG Southee,9,5,9,40,3,TA Boult,-,-,9.4,45,3,IS Sodhi,-,-,10,52,1,AM Rahane,57,70,-,-,-,RG Sharma,11,18,-,-,-,V Kohli,45,51,-,-,-,MS Dhoni,11,31,-,-,-,AR Patel,38,40,10,38,1,MK Pandey,12,12,-,-,-,KM Jadhav,0,1,8,27,0,HH Pandya,9,13,5,23,1,A Mishra,14,16,10,41,2,DS Kulkarni,25,26,7,58,1,UT Yadav,7,12,10,57,2
68,1030227,India,New Zealand,male,New Zealand in India ODI Series,bat,190.0,,AM Rahane,20.0,39.0,-,-,-,RG Sharma,70.0,64.0,-,-,-,V Kohli,65.0,76.0,-,-,-,MS Dhoni,41,58,-,-,-,MK Pandey,0,5,-,-,-,KM Jadhav,39,37,-,-,-,AR Patel,24,18,4.1,9,2,J Yadav,1,1,4,8,1,UT Yadav,-,-,4,27,1,JJ Bumrah,-,-,5,16,1,A Mishra,-,-,6,13,5,MJ Guptill,0,4,-,-,-,KS Williamson,27,40,-,-,-,TWM Latham,19,17,-,-,-,LRPL Taylor,19,32,-,-,-,JDS Neesham,3,13,6,29,1,BJ Watling,0,2,-,-,-,CJ Anderson,0,7,4,27,0,TG Southee,0,4,10,55,0,IS Sodhi,0,5,10,66,2,MJ Santner,4,10,10,36,1,TA Boult,1,5,10,47,2
69,1031425,England,South Africa,male,South Africa in England ODI Series,field,72.0,,JJ Roy,1.0,5.0,-,-,-,AD Hales,61.0,58.0,-,-,-,JE Root,37.0,49.0,1,4,0,EJG Morgan,107,90,-,-,-,BA Stokes,25,30,2,14,0,JC Buttler,7,7,-,-,-,MM Ali,77,51,9,50,2,CR Woakes,6,6,8,38,4,MA Wood,-,-,6,49,1,LE Plunkett,-,-,9,41,1,AU Rashid,-,-,10,67,2,HM Amla,73,76,-,-,-,Q de Kock,5,13,-,-,-,F du Plessis,67,60,-,-,-,AB de Villiers,45,38,-,-,-,JP Duminy,15,18,6,33,0,DA Miller,11,10,-,-,-,CH Morris,5,4,10,59,2,WD Parnell,19,23,7,46,1,AL Phehlukwayo,4,6,9,58,2,K Rabada,19,21,9,57,1,Imran Tahir,-,-,9,68,0
70,1031427,England,South Africa,male,South Africa in England ODI Series,field,2.0,,JJ Roy,8.0,16.0,-,-,-,AD Hales,24.0,28.0,-,-,-,JE Root,39.0,41.0,3,18,0,EJG Morgan,45,63,-,-,-,BA Stokes,101,76,3,10,1,JC Buttler,65,53,-,-,-,MM Ali,33,17,8,59,1,MA Wood,-,-,10,46,0,JT Ball,-,-,10,79,0,LE Plunkett,-,-,10,61,3,AU Rashid,-,-,6,40,0,Q de Kock,98,102,-,-,-,HM Amla,24,28,-,-,-,F du Plessis,16,20,-,-,-,AB de Villiers,52,50,-,-,-,DA Miller,71,49,-,-,-,F Behardien,17,25,-,-,-,CH Morris,35,21,10,64,0,K Rabada,-,-,10,46,2,D Pretorius,-,-,10,61,2,KA Maharaj,-,-,10,72,1,AL Phehlukwayo,-,-,10,72,1
71,1031429,England,South Africa,male,South Africa in England ODI Series,field,,7.0,JJ Roy,4.0,5.0,-,-,-,JE Root,2.0,5.0,-,-,-,AD Hales,1.0,2.0,-,-,-,EJG Morgan,8,13,-,-,-,JC Buttler,4,4,-,-,-,AU Rashid,0,1,-,-,-,JM Bairstow,51,67,-,-,-,DJ Willey,26,39,4.5,42,0,TS Roland-Jones,37,37,7,34,1,JT Ball,7,9,10,38,2,ST Finn,3,4,7,35,0,HM Amla,55,54,-,-,-,Q de Kock,34,38,-,-,-,F du Plessis,5,7,-,-,-,JP Duminy,28,43,-,-,-,AB de Villiers,27,30,-,-,-,K Rabada,-,-,9,37,4,WD Parnell,-,-,8,37,3,M Morkel,-,-,4,15,0,KA Maharaj,-,-,6.1,25,3,CH Morris,-,-,4,29,0,-,-,-,-,-,-
72,1033361,Ireland,Bangladesh,male,Ireland Tri-Nation Series,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1033367,Ireland,Bangladesh,male,Ireland Tri-Nation Series,field,,8.0,EC Joyce,46.0,73.0,-,-,-,PR Stirling,0.0,3.0,2,14,0,WTS Porterfield,22.0,23.0,-,-,-,A Balbirnie,12,23,-,-,-,NJ O'Brien,30,42,-,-,-,KJ O'Brien,10,11,5.1,21,1,GC Wilson,6,17,-,-,-,GH Dockrell,25,49,4,20,0,BJ McCarthy,12,23,4,40,1,TJ Murtagh,5,9,5,25,0,PKD Chase,0,1,7,52,0,Tamim Iqbal,47,53,-,-,-,Soumya Sarkar,87,67,-,-,-,Sabbir Rahman,35,34,-,-,-,Mushfiqur Rahim,3,7,-,-,-,Rubel Hossain,-,-,8,39,0,Mustafizur Rahman,-,-,9,21,4,Mashrafe Mortaza,-,-,6.4,15,2,Mosaddek Hossain,-,-,6,21,1,Shakib Al Hasan,-,-,9,38,1,Mahmudullah,-,-,3,13,0,Sunzamul Islam,-,-,5,21,2
74,1033371,Bangladesh,New Zealand,male,Ireland Tri-Nation Series,field,,5.0,TWM Latham,84.0,89.0,-,-,-,L Ronchi,2.0,5.0,-,-,-,NT Broom,63.0,74.0,-,-,-,LRPL Taylor,60,56,-,-,-,CJ Anderson,24,31,5,35,0,JDS Neesham,6,10,4,25,0,MJ Santner,0,6,10,43,2,C Munro,1,2,-,-,-,MJ Henry,5,13,10,48,0,JS Patel,7,7,10,54,2,HK Bennett,-,-,9.2,45,1,Tamim Iqbal,65,80,-,-,-,Soumya Sarkar,0,1,-,-,-,Sabbir Rahman,65,82,-,-,-,Mosaddek Hossain,10,13,3,14,0,Mushfiqur Rahim,45,45,-,-,-,Shakib Al Hasan,19,32,8,41,2,Mahmudullah,46,36,-,-,-,Mashrafe Mortaza,-,-,10,51,2,Mustafizur Rahman,-,-,10,45,1,Rubel Hossain,-,-,10,55,1,Nasir Hossain,-,-,9,46,2
76,1034819,India,England,male,England in India ODI Series,field,,3.0,JJ Roy,73.0,60.0,-,-,-,AD Hales,9.0,18.0,-,-,-,JE Root,78.0,94.0,3,22,0,EJG Morgan,28,25,-,-,-,JC Buttler,31,34,-,-,-,BA Stokes,62,35,10,71,2,MM Ali,28,16,6.1,48,0,CR Woakes,9,6,8,42,0,DJ Willey,10,4,6,44,2,JT Ball,-,-,10,63,3,AU Rashid,-,-,5,50,0,KL Rahul,8,17,-,-,-,S Dhawan,1,10,-,-,-,V Kohli,122,105,-,-,-,Yuvraj Singh,15,12,2,14,0,MS Dhoni,6,6,-,-,-,KM Jadhav,120,76,4,23,0,HH Pandya,40,36,9,46,2,RA Jadeja,13,12,10,50,1,R Ashwin,15,10,8,61,0,UT Yadav,-,-,7,59,2,JJ Bumrah,-,-,10,75,2
77,1034821,India,England,male,England in India ODI Series,field,15.0,,KL Rahul,5.0,5.0,-,-,-,S Dhawan,11.0,15.0,-,-,-,V Kohli,8.0,5.0,-,-,-,Yuvraj Singh,150,127,-,-,-,MS Dhoni,134,118,-,-,-,KM Jadhav,22,10,5,44,0,HH Pandya,19,9,6,60,0,RA Jadeja,16,8,10,45,1,B Kumar,-,-,10,63,1,JJ Bumrah,-,-,9,79,3,R Ashwin,-,-,10,63,3,JJ Roy,82,71,-,-,-,AD Hales,14,10,-,-,-,JE Root,54,55,-,-,-,EJG Morgan,102,81,-,-,-,BA Stokes,1,3,9,78,0,JC Buttler,10,9,-,-,-,MM Ali,55,43,6,32,0,CR Woakes,5,4,10,60,4,LE Plunkett,26,17,10,86,2,DJ Willey,5,4,5,31,0,JT Ball,-,-,10,78,0
78,1034823,India,England,male,England in India ODI Series,field,5.0,,JJ Roy,65.0,55.0,-,-,-,SW Billings,35.0,56.0,-,-,-,JM Bairstow,56.0,62.0,-,-,-,EJG Morgan,43,43,-,-,-,JC Buttler,11,15,-,-,-,BA Stokes,57,39,10,58,3,MM Ali,2,4,8,41,0,CR Woakes,34,19,10,74,2,LE Plunkett,1,1,10,63,1,DJ Willey,-,-,2,3,1,JT Ball,-,-,10,55,2,AM Rahane,1,6,-,-,-,KL Rahul,11,11,-,-,-,V Kohli,55,62,-,-,-,Yuvraj Singh,45,56,3,17,0,MS Dhoni,25,35,-,-,-,KM Jadhav,90,72,-,-,-,HH Pandya,56,43,10,48,3,RA Jadeja,10,6,10,62,2,R Ashwin,1,3,9,59,0,B Kumar,0,1,8,54,2,JJ Bumrah,-,-,10,64,1
79,1040491,Afghanistan,Ireland,male,Afghanistan v Ireland ODI Series,bat,30.0,,Mohammad Shahzad,43.0,39.0,-,-,-,Noor Ali Zadran,51.0,71.0,-,-,-,Rahmat Shah,78.0,92.0,-,-,-,Asghar Stanikzai,10,15,-,-,-,Hashmatullah Shahidi,32,32,-,-,-,Samiullah Shenwari,30,22,1,11,0,Mohammad Nabi,34,19,9,38,0,Gulbadin Naib,7,9,9,52,0,Dawlat Zadran,-,-,8.5,49,4,Amir Hamza,-,-,10,56,2,Rashid Khan,-,-,9,47,4,EC Joyce,4,8,-,-,-,PR Stirling,68,88,5,20,0,WTS Porterfield,119,97,-,-,-,NJ O'Brien,10,22,-,-,-,KJ O'Brien,13,19,10,47,3,GC Wilson,0,1,-,-,-,SR Thompson,2,7,3,14,0,GH Dockrell,12,14,10,67,1,TJ Murtagh,2,5,10,55,1,J Mulder,15,11,2,18,1,PKD Chase,8,8,10,64,1
80,1040493,Afghanistan,Ireland,male,Afghanistan v Ireland ODI Series,bat,34.0,,Mohammad Shahzad,63.0,42.0,-,-,-,Noor Ali Zadran,25.0,46.0,-,-,-,Rahmat Shah,68.0,68.0,-,-,-,Asghar Stanikzai,101,89,-,-,-,Samiullah Shenwari,14,18,4,18,0,Mohammad Nabi,14,10,9,70,0,Shafiqullah,35,16,-,-,-,Gulbadin Naib,0,1,8,44,1,Rashid Khan,6,4,9.3,41,6,Dawlat Zadran,3,3,9,50,3,Amir Hamza,-,-,8,60,0,EC Joyce,55,59,-,-,-,PR Stirling,95,77,10,54,6,WTS Porterfield,45,46,-,-,-,NJ O'Brien,5,7,-,-,-,A Balbirnie,11,23,-,-,-,GC Wilson,14,21,-,-,-,SR Thompson,37,24,8,51,0,AR McBrine,6,11,5,20,1,GH Dockrell,10,8,10,45,2,TJ Murtagh,5,3,7,68,0,PKD Chase,0,2,10,91,1
81,1040495,Afghanistan,Ireland,male,Afghanistan v Ireland ODI Series,bat,,6.0,Mohammad Shahzad,11.0,15.0,-,-,-,Noor Ali Zadran,1.0,7.0,-,-,-,Rahmat Shah,8.0,18.0,-,-,-,Asghar Stanikzai,16,21,-,-,-,Samiullah Shenwari,20,49,6,39,1,Mohammad Nabi,13,16,9,63,1,Gulbadin Naib,51,76,4,22,0,Rashid Khan,56,50,10,43,0,Shafiqullah,50,28,-,-,-,Dawlat Zadran,15,17,9.3,51,2,Amir Hamza,-,-,10,37,0,EC Joyce,12,14,-,-,-,PR Stirling,99,113,6,43,0,WTS Porterfield,1,8,-,-,-,NJ O'Brien,30,52,-,-,-,A Balbirnie,85,74,-,-,-,GC Wilson,28,27,-,-,-,PKD Chase,-,-,10,47,2,TJ Murtagh,-,-,10,48,3,GH Dockrell,-,-,10,40,1,SR Thompson,-,-,7,39,1,AR McBrine,-,-,7,24,1
82,1040497,Afghanistan,Ireland,male,Afghanistan v Ireland ODI Series,bat,,3.0,Mohammad Shahzad,1.0,2.0,-,-,-,Usman Ghani,3.0,15.0,-,-,-,Rahmat Shah,0.0,4.0,2,10,0,Asghar Stanikzai,35,55,-,-,-,Hashmatullah Shahidi,23,45,-,-,-,Gulbadin Naib,2,8,8,28,1,Mohammad Nabi,41,64,9,29,4,Rashid Khan,0,1,9,45,2,Shafiqullah,42,41,-,-,-,Dawlat Zadran,41,53,8.5,51,0,Amir Hamza,7,8,10,48,0,EC Joyce,24,42,-,-,-,PR Stirling,28,30,4,21,0,WTS Porterfield,6,14,-,-,-,A Balbirnie,22,35,-,-,-,KJ O'Brien,72,58,7,23,4,GC Wilson,41,67,-,-,-,SR Thompson,8,14,-,-,-,AR McBrine,5,7,10,38,2,GH Dockrell,5,10,10,38,0,TJ Murtagh,-,-,8.5,25,1,J Mulder,-,-,10,50,3
83,1040499,Afghanistan,Ireland,male,Afghanistan v Ireland ODI Series,bat,,7.0,EC Joyce,42.0,52.0,-,-,-,PR Stirling,51.0,59.0,1,7,0,WTS Porterfield,34.0,50.0,-,-,-,NJ O'Brien,34,51,-,-,-,A Balbirnie,7,9,-,-,-,GC Wilson,5,13,-,-,-,SR Thompson,3,9,10,36,1,AR McBrine,12,17,10,39,0,GH Dockrell,21,21,9.4,58,1,TJ Murtagh,1,2,9,36,1,J Mulder,-,-,9,51,0,Mohammad Shahzad,13,18,-,-,-,Najeeb Tarakai,5,18,-,-,-,Rahmat Shah,108,128,-,-,-,Asghar Stanikzai,39,50,-,-,-,Samiullah Shenwari,62,77,1,9,0,Fareed Ahmad,-,-,10,59,3,Dawlat Zadran,-,-,8.1,33,2,Gulbadin Naib,-,-,9,37,1,Mohammad Nabi,-,-,10,44,0,Rashid Khan,-,-,10,28,4,-,-,-,-,-,-
84,1041523,Bangladesh,South Africa,female,South Africa Women in Bangladesh ODI Series,bat,94.0,,L Lee,28.0,18.0,-,-,-,A Steyn,14.0,17.0,-,-,-,M du Preez,79.0,108.0,-,-,-,CL Tryon,47,54,-,-,-,M Kapp,20,34,5,5,1,S Luus,16,27,10,41,0,S Jafta,12,20,-,-,-,D van Niekerk,26,19,5,9,0,A Khaka,3,2,10,33,5,M Daniels,-,-,10,18,2,MM Letsoalo,-,-,10,39,2,Sharmin Sultana,1,13,-,-,-,Sharmin Akhter,14,16,-,-,-,Fargana Hoque,67,141,-,-,-,Rumana Ahmed,0,1,9,30,2,Nigar Sultana,7,34,-,-,-,Salma Khatun,30,62,8,27,0,Shaila Sharmin,15,11,7,36,0,Jahanara Alam,3,4,7,42,1,Nahida Akter,2,2,5,31,1,Khadija Tul Kubra,3,5,10,48,3,Panna Ghosh,3,5,4,31,0
85,1041525,Bangladesh,South Africa,female,South Africa Women in Bangladesh ODI Series,bat,,8.0,Sharmin Sultana,13.0,28.0,-,-,-,Sharmin Akhter,4.0,7.0,-,-,-,Shaila Sharmin,0.0,2.0,-,-,-,Rumana Ahmed,9,33,3,13,1,Nigar Sultana,10,47,-,-,-,Salma Khatun,3,19,2,19,1,Fargana Hoque,0,1,-,-,-,Lata Mondal,0,4,-,-,-,Jahanara Alam,4,20,3,16,0,Panna Ghosh,8,32,-,-,-,Khadija Tul Kubra,7,23,2,20,0,L Lee,37,19,-,-,-,A Steyn,9,17,-,-,-,M du Preez,9,16,-,-,-,CL Tryon,13,8,-,-,-,M Daniels,-,-,7,17,0,Y Fourie,-,-,8,18,2,O Kirsten,-,-,10,9,4,MM Letsoalo,-,-,10,12,3,D van Niekerk,-,-,1.3,2,1,-,-,-,-,-,-,-,-,-,-,-,-
86,1043953,Australia,South Africa,female,South Africa Women in Australia ODI Series,bat,,2.0,L Lee,38.0,29.0,-,-,-,S Luus,52.0,89.0,7,52,3,M du Preez,37.0,61.0,-,-,-,D van Niekerk,23,35,3.5,22,1,M Kapp,29,42,9,36,1,D Devnarain,16,18,-,-,-,CL Tryon,25,23,10,34,0,A Khaka,-,-,10,46,2,M Daniels,-,-,10,27,1,-,-,-,-,-,-,-,-,-,-,-,-,NE Bolton,18,42,-,-,-,EJ Villani,2,4,-,-,-,MM Lanning,18,30,-,-,-,EA Perry,93,105,8,33,2,AJ Blackwell,25,51,-,-,-,JL Jonassen,21,17,10,41,0,AJ Healy,28,29,-,-,-,GM Harris,5,9,10,43,1,ML Schutt,5,8,9,59,0,KM Beams,2,2,10,31,2,HL Ferling,-,-,3,13,0
